campaign_id,age,gender,interest,ctr
1,0.43478260869565216,1.0,0.0119194041837818,0.16649449785556203
0,0.41304347826086957,0.0,0.888152046346387,0.1
2,0.7608695652173914,0.0,0.005477732822335394,0.3579539791704512
1,0.6521739130434783,1.0,0.38780066635199556,0.39925609904720916
0,0.08695652173913043,0.0,0.015770456926142536,0.1
1,0.043478260869565216,1.0,0.5428409390934248,0.26303229314136767
2,0.8695652173913043,1.0,0.8563698883955144,0.42448460738856186
2,0.5434782608695652,0.0,0.4721874608542281,0.1676926313069808
2,0.21739130434782608,1.0,0.8306134647342921,0.12162431264825543
2,0.34782608695652173,1.0,0.6908765116485108,0.2094208555446176
2,0.9565217391304348,0.0,0.3776149980973705,0.3803394051342843
2,0.9347826086956522,1.0,0.8866007544449664,0.4495742233745694
2,0.3695652173913043,0.0,0.18036763567888478,0.1404722313137688
0,0.391304347826087,1.0,0.9909091053417692,0.1
1,0.15217391304347827,1.0,0.7737184132799128,0.397743671043512
1,0.08695652173913043,1.0,0.2901749390897378,0.16962234977658844
1,0.30434782608695654,1.0,0.011842564372706123,0.12308736604745958
2,0.9782608695652174,0.0,0.4866984163276401,0.3700993069784274
1,0.5434782608695652,1.0,0.38592712218537567,0.36231097360733916
2,0.9130434782608695,1.0,0.612062336308795,0.49090329781269526
1,0.6304347826086957,0.0,0.5442940367548171,0.442012342187414
0,0.6739130434782609,0.0,0.4195923134094524,0.1
2,0.06521739130434782,0.0,0.139440754112138,0.1
0,0.9347826086956522,0.0,0.6996969923967044,0.1
1,0.5869565217391305,1.0,0.5092167679493285,0.4294038415940836
1,0.5869565217391305,1.0,0.6785120391429952,0.5016793008962591
1,0.5434782608695652,0.0,0.9170144657871354,0.5722177580376243
1,0.6739130434782609,0.0,0.9458558866582272,0.6279050515601616
1,0.6739130434782609,0.0,0.09387332896981222,0.26417704994380004
0,0.17391304347826086,0.0,0.9883487072058369,0.1
2,0.5434782608695652,1.0,0.42183570986043484,0.35228356978002195
2,0.8478260869565217,0.0,0.4717331545171302,0.3113712932438347
2,0.06521739130434782,1.0,0.23600954682509248,0.1615536745039196
0,0.391304347826087,1.0,0.48359149061994944,0.1
0,0.5652173913043478,0.0,0.29173187165917724,0.1
2,0.9565217391304348,0.0,0.020665027850067273,0.44741026527925587
0,0.06521739130434782,1.0,0.3691283700553692,0.1
0,0.06521739130434782,1.0,0.1838846191531684,0.1
2,0.8913043478260869,1.0,0.7569452239548049,0.45342315503069286
0,0.17391304347826086,1.0,0.7490317982024874,0.1
1,0.32608695652173914,0.0,0.047859534124670394,0.12886798877137948
2,0.8043478260869565,0.0,0.7799819667029331,0.23293804708062216
1,0.8478260869565217,0.0,0.4995866112317228,0.4952164143006842
0,0.9782608695652174,0.0,0.8510156172859171,0.1
2,0.8695652173913043,1.0,0.757569705562811,0.4430491508748067
0,0.9347826086956522,1.0,0.08708667367687647,0.21648211874461323
1,0.9782608695652174,0.0,0.18159588033225127,0.4028342851321224
0,0.13043478260869565,1.0,0.9312516225503171,0.1
2,0.2826086956521739,0.0,0.6979323557063151,0.1
2,0.043478260869565216,1.0,0.16242172453405918,0.16512415408730954
0,0.2391304347826087,0.0,0.4230737426425578,0.1
1,0.391304347826087,1.0,0.48054786355355844,0.352103035030181
1,0.782608695652174,1.0,0.9266708694911389,0.6726846456823832
1,0.30434782608695654,1.0,0.38465783063129916,0.28224948802355565
0,0.6521739130434783,1.0,0.27787379185094796,0.1
1,0.8695652173913043,0.0,0.6011539854552572,0.5458065655484208
2,0.6739130434782609,0.0,0.9320933328784851,0.14281635332587753
1,0.8043478260869565,1.0,0.7981067518195202,0.6250271662707272
1,0.45652173913043476,1.0,0.4920788413693483,0.3787129984707004
0,0.2826086956521739,1.0,0.06750569241535566,0.1
2,0.34782608695652173,0.0,0.9895295401787143,0.1
1,0.15217391304347827,0.0,0.060514179769273584,0.1
0,0.8043478260869565,0.0,0.9988021837230134,0.1
1,0.8260869565217391,1.0,0.5369804653741139,0.5207763067447635
0,0.5869565217391305,0.0,0.9286883558970457,0.1
0,1.0,0.0,0.7347600354063352,0.1
1,0.717391304347826,0.0,0.5708573048982609,0.4822689386649792
0,0.0,1.0,0.3631993983153643,0.1
1,0.717391304347826,1.0,0.13186812537879664,0.3116806600795521
2,0.34782608695652173,1.0,0.934766894827057,0.1635938793733109
0,0.8478260869565217,1.0,0.6467909515964967,0.1
1,0.6956521739130435,0.0,0.9090623628661367,0.6194262318730807
0,1.0,1.0,0.9400459747304843,0.1
2,0.9565217391304348,0.0,0.21500577965078463,0.4108936593933838
2,0.717391304347826,1.0,0.8165460583451496,0.36017085176136054
0,0.9565217391304348,0.0,0.8886294216468157,0.1
2,0.08695652173913043,0.0,0.29154233269034857,0.1
2,0.043478260869565216,1.0,0.012347869570324145,0.19332301492687132
0,0.2826086956521739,0.0,0.6532159717167205,0.1
1,0.8043478260869565,1.0,0.18814271504487362,0.364621600274352
0,0.7608695652173914,0.0,0.6958429354991912,0.1
0,0.2826086956521739,1.0,0.4415189881777231,0.1
0,0.6086956521739131,0.0,0.7059626814195322,0.1
0,0.9347826086956522,1.0,0.9107666305047328,0.1
0,0.3695652173913043,0.0,0.8599513857830131,0.1
2,0.4782608695652174,1.0,0.8557039495302674,0.2399897828802624
2,0.7391304347826086,0.0,0.6444391317489889,0.22763653846745208
0,0.08695652173913043,0.0,0.42052123515471623,0.1
0,0.8913043478260869,0.0,0.46065397000225666,0.1
2,0.6086956521739131,1.0,0.40808571841779073,0.38563718405090003
1,0.5,1.0,0.2319649883429795,0.2821234211194902
1,0.30434782608695654,0.0,0.3819110361028527,0.26425204776699673
2,0.5,0.0,0.4138840325897678,0.1581345108036262
2,0.6739130434782609,1.0,0.3822380218494192,0.4212639557841548
2,0.9782608695652174,0.0,0.035860713804716324,0.4548116616903375
2,0.9130434782608695,1.0,0.7126730154308638,0.47199856227283327
2,0.2391304347826087,1.0,0.7690378998946519,0.1434510186387465
1,0.717391304347826,0.0,0.8436295988254611,0.5987207609131243
0,0.21739130434782608,0.0,0.5872662835276644,0.1
0,0.2608695652173913,0.0,0.12879813440444418,0.1
1,0.782608695652174,0.0,0.9553835710501295,0.6681178790241047
1,0.17391304347826086,0.0,0.24653291364116933,0.16308215460828687
0,0.6739130434782609,0.0,0.857989427386749,0.1
2,0.17391304347826086,1.0,0.19946674640290385,0.21970338333571474
0,0.9782608695652174,1.0,0.4919128403937186,0.1
2,0.5434782608695652,0.0,0.47942393576066833,0.16633289846807292
0,0.4782608695652174,0.0,0.41004894308073725,0.1
0,0.15217391304347827,1.0,0.18847088108283797,0.1
1,0.32608695652173914,1.0,0.9590857095129113,0.5347130284040866
0,0.717391304347826,0.0,0.08979176633190569,0.15617568714475197
1,0.8478260869565217,0.0,0.033388551121921385,0.29618735292971543
2,0.21739130434782608,0.0,0.5080858965562159,0.1
0,0.8043478260869565,0.0,0.2618817604824071,0.12303917474909476
0,0.21739130434782608,0.0,0.37010795728888013,0.1
2,0.8260869565217391,0.0,0.15281055431932927,0.36104015060908073
1,0.2391304347826087,1.0,0.5311717823024402,0.32311199317892925
1,0.9347826086956522,0.0,0.7720775716632674,0.640464348043147
1,0.08695652173913043,0.0,0.4921567645855554,0.23902755780562318
2,0.5434782608695652,1.0,0.8815284785414843,0.2659073491110573
0,0.5652173913043478,1.0,0.9971134185388174,0.1
0,0.13043478260869565,0.0,0.8622337965542229,0.1
2,0.391304347826087,1.0,0.7287017133456791,0.22282683256736147
2,0.45652173913043476,0.0,0.49342192622728326,0.12267602107743578
2,0.2391304347826087,0.0,0.43053940737431284,0.1
1,0.043478260869565216,1.0,0.4989232330071742,0.2442829662611704
0,0.9347826086956522,1.0,0.21615716394490797,0.17479450070240693
0,0.6304347826086957,0.0,0.9167337848378391,0.1
0,0.15217391304347827,1.0,0.7901028266589485,0.1
2,0.5869565217391305,1.0,0.30232791520175106,0.39525239951140084
0,0.8260869565217391,1.0,0.2889182511304264,0.12323677087163176
2,0.10869565217391304,1.0,0.813947698490524,0.1
1,0.6304347826086957,0.0,0.14665613704123484,0.2722529529551253
2,0.41304347826086957,0.0,0.9531596550032027,0.1
1,0.43478260869565216,1.0,0.9523866899915048,0.5679983588976436
1,0.2608695652173913,1.0,0.36243060435276714,0.258302141674814
2,0.2608695652173913,0.0,0.6722568174404036,0.1
2,0.5434782608695652,1.0,0.5334932565163498,0.3313031290457057
2,0.45652173913043476,1.0,0.19947734814088441,0.3530380249659665
0,0.5217391304347826,1.0,0.8766871370465525,0.1
2,0.5652173913043478,1.0,0.7171242281985201,0.30705555379646743
0,0.34782608695652173,1.0,0.15655814990746283,0.1
0,0.7391304347826086,0.0,0.711827112859232,0.1
0,0.9565217391304348,1.0,0.4743353277741545,0.1
0,0.43478260869565216,0.0,0.31295221572560833,0.1
0,0.6304347826086957,0.0,0.35355046198870543,0.1
0,0.06521739130434782,1.0,0.15339439909291858,0.1
0,0.4782608695652174,1.0,0.7343944180263972,0.1
0,0.34782608695652173,0.0,0.35870522614849765,0.1
1,0.17391304347826086,1.0,0.5094784345193976,0.29216351542668045
0,0.9782608695652174,1.0,0.22242379368099352,0.18399332804752877
2,0.34782608695652173,1.0,0.9163046487211497,0.16706293338576383
1,0.06521739130434782,1.0,0.5587199019169247,0.27704038721087076
2,0.8260869565217391,0.0,0.6162123831205292,0.27396699795153645
1,0.1956521739130435,1.0,0.8316771324758674,0.4369454899120729
2,0.2608695652173913,1.0,0.03839558238555196,0.29099529385848627
0,0.6086956521739131,0.0,0.13999438711955278,0.11190396613643908
1,0.6739130434782609,1.0,0.6134060564008872,0.50280050295362
0,0.17391304347826086,1.0,0.8868924038913312,0.1
1,0.6521739130434783,1.0,0.4315016156008095,0.41791288819807615
2,0.5869565217391305,1.0,0.7495082109701363,0.3112272711263538
0,0.21739130434782608,0.0,0.5992958577993951,0.1
0,0.2608695652173913,0.0,0.5837127541986166,0.1
1,0.391304347826087,1.0,0.8649975134377443,0.5162321027118987
0,0.3695652173913043,0.0,0.24575859980816162,0.1
1,0.8913043478260869,0.0,0.34487216694576117,0.4436239040452006
2,0.41304347826086957,0.0,0.06706190191466788,0.18227569448530398
2,0.2826086956521739,0.0,0.7594326987272837,0.1
1,0.08695652173913043,1.0,0.9785291884804387,0.46349422928351175
2,0.8260869565217391,1.0,0.41828498572795186,0.48628738414958805
2,0.5652173913043478,0.0,0.3071090864224738,0.20896750383452098
0,0.8043478260869565,0.0,0.7952084244209688,0.1
2,0.6956521739130435,0.0,0.49884381071831957,0.23448055501275994
1,0.5434782608695652,1.0,0.006063715328952016,0.20013986268936193
0,0.8913043478260869,1.0,0.4749367995165429,0.1
2,0.4782608695652174,0.0,0.15009242347227877,0.19744426100929063
1,0.21739130434782608,1.0,0.2906766843215141,0.21321088201143992
0,0.6521739130434783,0.0,0.43584752550273914,0.1
1,0.6086956521739131,0.0,0.4586387037829742,0.3982153522713106
0,0.45652173913043476,1.0,0.6805240349777507,0.1
0,0.34782608695652173,1.0,0.11047066745703346,0.1
1,1.0,0.0,0.4051149919065468,0.5054880159918467
0,0.782608695652174,1.0,0.740999386367609,0.1
0,0.32608695652173914,0.0,0.5975423405837473,0.1
1,0.1956521739130435,1.0,0.002423734306144922,0.1
1,0.9782608695652174,0.0,0.27653876143737155,0.443367256259795
2,0.7391304347826086,0.0,0.7522030681231915,0.20738770667677242
1,0.6086956521739131,1.0,0.6603158122088427,0.5011400306290126
2,0.7391304347826086,0.0,0.029172610157848375,0.34324505019511004
0,0.7391304347826086,0.0,0.35193199510055506,0.1
2,0.9130434782608695,1.0,0.34828572994930496,0.5404668931322167
2,0.41304347826086957,1.0,0.44985002408750574,0.28547969843572124
1,0.6086956521739131,1.0,0.2518534221655422,0.32675945496442604
2,0.6304347826086957,0.0,0.5716872331294592,0.19002329156317896
1,0.782608695652174,0.0,0.1480315980361966,0.32344354608690407
1,0.7391304347826086,0.0,0.24861652484846966,0.35192710764209856
0,0.391304347826087,1.0,0.3963888202856523,0.1
2,0.13043478260869565,0.0,0.3758540067229246,0.1
2,0.32608695652173914,0.0,0.0182390846607353,0.1504228399550689
2,0.5869565217391305,0.0,0.4380869336805228,0.19461344487273163
2,0.782608695652174,1.0,0.25941245613691916,0.49562618672289527
1,0.2391304347826087,0.0,0.2874816939245724,0.20225115274609057
0,0.41304347826086957,0.0,0.4214425087995566,0.1
2,0.6521739130434783,1.0,0.5024984928505591,0.38841036238125765
2,0.6956521739130435,0.0,0.228861549516446,0.28521019219454324
1,0.32608695652173914,0.0,0.02664597800254815,0.11981150714995885
2,0.782608695652174,1.0,0.8635530231135499,0.3821082406434487
2,0.8913043478260869,0.0,0.4438499438449141,0.3371238737228605
2,0.2391304347826087,1.0,0.05479956964342351,0.277656322326736
1,0.5869565217391305,1.0,0.04657172195430336,0.2318916313746087
2,0.043478260869565216,0.0,0.5093797437234007,0.1
2,0.10869565217391304,1.0,0.9629414504377976,0.1
0,0.8478260869565217,1.0,0.7698482981412622,0.1
0,0.10869565217391304,1.0,0.6160251215362681,0.1
1,0.021739130434782608,0.0,0.2003940058668042,0.1
1,0.2608695652173913,1.0,0.1297104881735741,0.1589493767268464
2,0.5,1.0,0.2405688512523189,0.3658302643122629
1,0.7608695652173914,1.0,0.08799038717156263,0.3074065053983141
0,0.0,1.0,0.5691237975635944,0.1
0,0.15217391304347827,0.0,0.7989738733054057,0.1
2,0.8043478260869565,1.0,0.3056351125299457,0.49719761880157254
2,0.0,1.0,0.2160375978791698,0.13453640912263976
2,0.17391304347826086,0.0,0.2507221758937308,0.1
2,0.7391304347826086,0.0,0.8107529147012983,0.19638619694522927
0,0.0,1.0,0.5209549632023657,0.1
1,0.2826086956521739,1.0,0.3294715186993766,0.2514603185540653
2,0.34782608695652173,0.0,0.9649814078098683,0.1
0,0.6086956521739131,0.0,0.16768692469509278,0.10295973785721567
1,0.32608695652173914,1.0,0.9628730635514928,0.536329923848055
0,0.782608695652174,0.0,0.5633856778297731,0.1
0,0.782608695652174,1.0,0.642328666374625,0.1
0,0.6521739130434783,1.0,0.27386108468421366,0.1
0,0.4782608695652174,1.0,0.24605958381704443,0.1
2,0.9782608695652174,0.0,0.22666980446963728,0.4189586545433988
1,0.5434782608695652,0.0,0.30429473587109224,0.310635732792943
1,0.06521739130434782,0.0,0.5110410536823067,0.23986057525481785
1,0.9347826086956522,1.0,0.8915668449695082,0.7083014336379816
0,0.2391304347826087,1.0,0.9979403902601002,0.1
1,0.5652173913043478,1.0,0.4293234792056316,0.38806678094931996
2,0.6521739130434783,1.0,0.4959474814199094,0.3896412967084655
1,0.9130434782608695,0.0,0.5996173303734919,0.5596086465982095
2,0.6304347826086957,1.0,0.9505080702752995,0.2939727479337676
0,0.7391304347826086,1.0,0.5234908648216775,0.1
0,0.3695652173913043,0.0,0.2538431598308598,0.1
2,0.30434782608695654,0.0,0.379118157973512,0.1
2,0.6739130434782609,1.0,0.9903689618358902,0.30699621905510033
1,0.717391304347826,1.0,0.9684398951154962,0.6688294951925298
1,0.30434782608695654,0.0,0.2965317232584147,0.22780195080193322
1,0.21739130434782608,0.0,0.5880830434548676,0.323354688045726
2,0.391304347826087,0.0,0.2928045176723691,0.12960201768568488
0,0.21739130434782608,0.0,0.4159578167833801,0.1
1,0.9347826086956522,0.0,0.1536330868886996,0.3764383130876515
0,0.2608695652173913,0.0,0.20026976611676706,0.1
1,0.1956521739130435,0.0,0.13218397658459027,0.12149341356582058
1,0.391304347826087,1.0,0.11933722838822779,0.1978951568222902
0,0.7608695652173914,1.0,0.6715251472243432,0.1
2,0.17391304347826086,0.0,0.1273928125164023,0.1
1,0.9782608695652174,0.0,0.05438624671836852,0.348526006866115
1,0.043478260869565216,1.0,0.296659052093847,0.15793243518717598
2,0.9565217391304348,1.0,0.5906827364909234,0.515433850527587
2,0.17391304347826086,1.0,0.6452625175710969,0.1359384069707461
0,0.043478260869565216,0.0,0.7772803649594925,0.1
2,0.391304347826087,0.0,0.7430668846041476,0.1
0,0.3695652173913043,0.0,0.7805426890865711,0.1
2,0.0,0.0,0.08191667846801459,0.1
2,0.34782608695652173,1.0,0.9200941627122637,0.16635088412368004
2,0.2608695652173913,1.0,0.7956421465683224,0.14870874774566575
0,0.6521739130434783,1.0,0.17858376308491294,0.1139815949464574
2,1.0,1.0,0.7151637599230971,0.5125572081784636
0,0.43478260869565216,1.0,0.8480100327703229,0.1
2,0.32608695652173914,0.0,0.3962889983676969,0.1
0,0.2391304347826087,0.0,0.5077980088933087,0.1
1,0.30434782608695654,0.0,0.3480850581887856,0.24981107683587306
1,0.21739130434782608,0.0,0.2867317304264232,0.1947019241092265
1,0.391304347826087,1.0,0.10341490571715144,0.19109760615182272
2,0.15217391304347827,0.0,0.9190730392976459,0.1
2,0.9347826086956522,0.0,0.9718210466531845,0.2584314898428774
1,1.0,1.0,0.5951744424166626,0.603452889176278
2,0.5,0.0,0.44224758650088225,0.15280500214371873
1,0.15217391304347827,0.0,0.9606422650849028,0.4607203358711265
0,0.8478260869565217,0.0,0.23069361332636326,0.14433527103379137
0,0.8260869565217391,1.0,0.13725585497781417,0.1722211981334056
0,0.717391304347826,1.0,0.4737815527357053,0.1
1,0.391304347826087,1.0,0.16551797237360039,0.21761061880138324
1,0.043478260869565216,0.0,0.5748283967041062,0.25986358383028935
1,0.8260869565217391,0.0,0.12486802930394597,0.328012675109408
2,0.043478260869565216,1.0,0.3288924645190727,0.1338443203559069
0,0.2608695652173913,0.0,0.438129871843381,0.1
0,0.782608695652174,0.0,0.2285780741960469,0.12818428840626253
2,0.8913043478260869,0.0,0.26876112824144294,0.370023042914983
0,0.10869565217391304,0.0,0.21381224201084464,0.1
2,0.8043478260869565,0.0,0.7703238276613715,0.23475281034413628
2,0.8260869565217391,0.0,0.7918311708134183,0.24096824706210923
0,0.43478260869565216,1.0,0.5911248914676409,0.1
1,0.5869565217391305,1.0,0.29270154853591507,0.3369692637191101
0,0.2826086956521739,0.0,0.32290156373694,0.1
2,0.43478260869565216,1.0,0.9547562139853941,0.20086454502402362
1,0.5434782608695652,1.0,0.051426379109109584,0.21950607024356145
2,0.7608695652173914,1.0,0.33989638829899377,0.47024660059243917
2,0.41304347826086957,1.0,0.8992248568837725,0.2010422167845343
1,0.6739130434782609,0.0,0.3333580012847458,0.36641773608554223
2,0.10869565217391304,1.0,0.29602578212722447,0.17078995875330447
1,0.17391304347826086,1.0,0.9610171786676007,0.484934228370609
0,0.5217391304347826,0.0,0.16948598092994654,0.1
1,0.17391304347826086,1.0,0.06911828491250457,0.10416516292217454
0,0.6086956521739131,1.0,0.7997192067214567,0.1
2,0.45652173913043476,1.0,0.5429144280138969,0.28850623543590626
2,0.17391304347826086,0.0,0.9131939852379916,0.1
0,0.5434782608695652,1.0,0.14209408093863918,0.1
2,0.08695652173913043,1.0,0.2481796288742956,0.16952358155601815
0,0.6086956521739131,0.0,0.536255346601708,0.1
2,0.6739130434782609,0.0,0.7607579467901013,0.17501025352499236
2,0.5,0.0,0.0605627604686141,0.22452353896985106
1,0.5217391304347826,0.0,0.09537465891809999,0.21421461507818954
0,0.30434782608695654,1.0,0.7191161118500465,0.1
1,0.5869565217391305,0.0,0.5018857246790099,0.4094492959733992
2,0.043478260869565216,1.0,0.8709240250902511,0.1
2,0.021739130434782608,1.0,0.6843164999020126,0.1
1,0.41304347826086957,0.0,0.09171831049433657,0.17650837566494976
0,0.32608695652173914,1.0,0.5555334626121128,0.1
1,0.43478260869565216,0.0,0.7262834075335728,0.45464566955821323
1,0.391304347826087,0.0,0.9251292164984953,0.5250787217220111
1,0.9347826086956522,1.0,0.864695289597045,0.6968294415792851
1,0.15217391304347827,0.0,0.22734416507275781,0.14766104833106758
2,0.32608695652173914,1.0,0.7078158587232568,0.1959812899621662
0,0.6956521739130435,1.0,0.9091244567391639,0.1
2,0.9565217391304348,1.0,0.33772512669275295,0.5629645575833261
2,0.7608695652173914,1.0,0.34074821973176,0.47008654155992385
2,0.7391304347826086,1.0,0.35366513245971004,0.4574027909487676
2,0.7608695652173914,1.0,0.18257752237197766,0.49980679819505025
1,0.8478260869565217,1.0,0.49616584953476217,0.5105808042905682
0,0.7391304347826086,0.0,0.7787017607254063,0.1
0,0.717391304347826,0.0,0.8614279741262405,0.1
2,0.3695652173913043,0.0,0.10225116524778365,0.15515030751496092
1,0.10869565217391304,0.0,0.09073295717178008,0.1
2,0.043478260869565216,1.0,0.7039765542752274,0.1
2,0.043478260869565216,1.0,0.26282820470865653,0.14625778750721552
0,0.2608695652173913,0.0,0.7523797218038513,0.1
1,0.4782608695652174,0.0,0.2038141901527366,0.24605146074026146
1,0.391304347826087,0.0,0.7957173487140511,0.46983026665693534
1,0.8478260869565217,1.0,0.5332767750698644,0.5264241835489882
1,0.45652173913043476,0.0,0.6541287681767126,0.431070498680334
1,0.2391304347826087,0.0,0.0020640552184059626,0.1
2,0.021739130434782608,1.0,0.3624967882754935,0.11727340748811625
0,0.08695652173913043,1.0,0.4716123483818035,0.1
0,0.6304347826086957,0.0,0.2883074235084969,0.1
1,0.6086956521739131,1.0,0.4797134889565222,0.4240373698632005
1,0.6304347826086957,1.0,0.8338107681616242,0.5824374719819116
0,0.9347826086956522,1.0,0.49842711458361827,0.1
0,0.9565217391304348,0.0,0.017910660987391618,0.24111773054485847
2,0.8043478260869565,1.0,0.7664298298200194,0.4106143421101866
1,0.8043478260869565,1.0,0.8425454277670176,0.6439989053644418
0,0.5434782608695652,0.0,0.23710663144069505,0.1
2,0.2608695652173913,0.0,0.19105136980583684,0.1
2,0.6304347826086957,0.0,0.843419144118172,0.13896489537891005
0,0.21739130434782608,1.0,0.5961787206854172,0.1
0,0.2391304347826087,0.0,0.4837947548227526,0.1
1,0.08695652173913043,0.0,0.3241035402112788,0.1672823525602402
2,0.1956521739130435,1.0,0.4844269288187841,0.1764160605358257
2,0.6086956521739131,0.0,0.9514991733039856,0.10840000565326408
1,0.21739130434782608,1.0,0.2266495430445245,0.1858764443099525
0,0.5217391304347826,1.0,0.4492612642171346,0.1
2,0.0,0.0,0.46502634278551447,0.1
1,0.8913043478260869,0.0,0.7804773755583763,0.6295922793277022
2,0.5,1.0,0.49177252143005123,0.31862912231827073
1,0.0,1.0,0.014724547500615429,0.1
2,0.7391304347826086,0.0,0.7805504854730755,0.20206123007494511
0,0.2391304347826087,0.0,0.7055695291282379,0.1
2,0.6086956521739131,0.0,0.33884654312439816,0.22351736747221923
1,0.43478260869565216,1.0,0.5720817403825267,0.40563874475085554
2,0.0,1.0,0.3565383008558634,0.10813634248839636
2,0.021739130434782608,0.0,0.3141694446729597,0.1
2,0.2826086956521739,1.0,0.5441047267667278,0.20622926538770392
2,0.5869565217391305,1.0,0.1646384814145333,0.42112422897418134
1,0.3695652173913043,0.0,0.7044929110454807,0.4236557171254932
1,0.2608695652173913,1.0,0.9867500247370561,0.5248363014383413
0,0.8260869565217391,1.0,0.9121192463495491,0.1
2,0.6956521739130435,0.0,0.3454390185623012,0.26330529858434865
0,0.32608695652173914,0.0,0.1361707543493273,0.1
2,0.08695652173913043,0.0,0.4227672395642472,0.1
0,0.9130434782608695,1.0,0.09293608183871038,0.20898143518556778
0,1.0,1.0,0.13196737962022898,0.2188206649592105
2,0.06521739130434782,1.0,0.1819447867171691,0.1717124369810748
1,0.2608695652173913,0.0,0.45099447439276164,0.27928700833290826
0,0.717391304347826,1.0,0.5964867998222545,0.1
1,0.6521739130434783,0.0,0.14921311399527984,0.2805736309453542
2,0.4782608695652174,1.0,0.44637763220313176,0.3169021528801363
1,0.9347826086956522,1.0,0.2185087022439112,0.42095976095231535
2,0.15217391304347827,1.0,0.5925195919503986,0.13559213276271867
2,0.21739130434782608,1.0,0.5230046156803446,0.1794239815485188
